,Population,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year
0,-1.8404045467637777,-1.3749623921103982,0.7406786060827132,-0.19790188133019967,-0.6790583468932229,1.3874265028702502,-1.0406494056868796,0.08795579426389306,-1.2130513225627326
1,0.6692700223781961,-0.2949058068204084,-1.2902410528361399,-0.5391439324385363,0.5710090367062961,1.3874265028702502,-1.7324039521481207,1.519579165379801,-1.3106298773824336
2,0.06759985492141034,1.0499432776547772,-0.08870508496659504,-1.4096205307930092,0.25344309208550064,1.3874265028702502,-0.4575493579131636,-0.21093286491755278,-0.4153289524780768
3,0.8488373048668426,-0.2949058068204084,-0.18573876119975533,-0.6998569266516558,1.6482625241611566,-0.6965322603667309,-0.39029736101424345,-1.3001540086728507,-0.35534455173365853
4,0.7213884434823219,-1.3749623921103982,1.3841856831832033,0.2610177838122934,-0.622159061202993,1.3874265028702502,-1.6374082633052147,-0.4625401559563506,-1.999013991053096
5,1.009093114937587,0.7308331614699132,1.3841856831832033,-0.4873290284316809,-0.5301216567606875,1.3874265028702502,-1.0232398137249943,0.3722222889165557,-1.0956061517877878
6,-0.13981482418196323,-1.3749623921103982,1.216107084870788,-1.237354767213381,0.39775058888238174,1.3874265028702502,-0.5948118343376327,0.6961282429957573,-0.49895531662128373
7,1.1906126573193525,0.31152828964597196,-1.120543308524589,-0.28132177342696557,-0.7418901536355111,-0.6965322603667309,-1.2852848587477326,-1.4546272217594045,-1.1464452398706744
8,0.9958136921682672,0.31152828964597196,-0.1370808962796487,0.8317494365870708,-1.4335663771634317,1.6767686392421193,-0.9255048601869776,-1.3763306205152999,-0.8828773764857278
9,1.0975085308407695,-0.2949058068204084,1.5087202298247924,0.5923915084642571,-0.4336508125100456,-0.6965322603667309,-1.3837496621221623,-0.14899483082622234,-1.6358474702918284
10,-0.8622880600338902,1.7049862247437262,-1.5250137329333444,-0.4915799231138039,-0.2205696898354323,1.617557403958199,-0.28699924696506085,0.14582282366030916,-0.0730546731806847
11,1.4483960404359644,0.31152828964597196,0.19600444478897136,-0.7356988023709433,-1.1159949631122341,1.3874265028702502,-0.7620587710747975,-0.46218509330989777,-0.9820428128657818
12,-0.861510891958243,-1.3749623921103982,1.3841856831832033,1.4231162044277594,-0.579612337485239,-0.6965322603667309,-0.6078496361899216,-0.7953628451525819,-0.9698586183022683
13,-2.753470297182803,1.3067688049514852,-1.176555659338256,2.0065032969641585,-1.385809876695074,-0.6965322603667309,-0.40057187993374144,0.37142378398912596,-0.47506607956844554
14,0.5180324946284259,-0.2949058068204084,-1.120543308524589,0.9784244859271717,0.6017550069007044,-0.6965322603667309,-0.7930126334721253,-0.21049059204346474,-0.6981079263724824
15,-0.23870123834322624,0.7308331614699132,-0.6377121020720661,1.5331977400732522,0.2687746242177124,-0.6965322603667309,-0.5588739567836535,0.2074057626059376,-0.5383744086816257
16,1.748389307677499,-1.3749623921103982,0.5173769344368142,-0.0629827056725257,1.1824690846485824,-0.6965322603667309,-0.45610109034765983,0.587783049787044,-0.406657912942582
17,0.4466333509978942,0.31152828964597196,0.3809653723881677,0.4002843364734738,-0.05607248072099971,-0.6965322603667309,-1.5358400988363068,0.7492868001390703,-1.233599558784353
18,0.6080411865916441,0.7308331614699132,0.4266481062143079,0.23201669806762024,-0.14224191411373743,-0.6965322603667309,-0.3891793276027623,-0.3974200020361979,-0.5424795057734119
19,-0.020222496051358677,0.7308331614699132,-1.5250137329333444,-0.6656084430757034,0.31039661728296486,-0.6965322603667309,-0.6198532864827045,-0.46263417671833573,-0.4719843983480027
20,-1.6520089235481412,1.0499432776547772,-0.6896687515375767,0.24500019345257473,0.6950573700548768,1.6767686392421193,-0.23381305421930504,0.371577022175986,-0.2682332072233243
21,0.8752381439849736,0.7308331614699132,-1.120543308524589,0.4516113603782964,-1.013568436843395,-0.6965322603667309,-1.5191201289009941,-1.0762383379937823,-1.5312749999530681
22,-1.0208654197603237,0.7308331614699132,0.007228538217709713,-0.2492764235610212,-0.21003521722710783,1.3874265028702502,-1.052962108698856,-1.1503116983843709,-1.399626648848684
23,-0.21483068138361164,0.31152828964597196,0.7406786060827132,1.338704665560496,-0.9717369325779751,-0.6965322603667309,-0.9010570782392884,-0.4625401559563506,-1.1764197664843539
24,0.6061517157378664,0.7308331614699132,1.0455668260238309,-0.19978718686822447,1.2578332612346508,-0.6965322603667309,-1.1323280333654555,-0.1482847554372507,-1.244099484145684
25,1.361845469444402,-0.2949058068204084,1.1311547394687131,-1.1453638168890925,-0.07740594272318688,-0.6965322603667309,-1.2971477791467065,-2.217230793090999,-1.3369960399072183
26,-0.03528819136185493,-0.2949058068204084,-0.23468613209343744,-1.4962343967714393,1.9659288494727956,1.3874265028702502,-0.7697789082547913,1.147071513264514,-0.7480722826780704
27,0.30069866720473276,-1.3749623921103982,0.8286708465405961,0.39166424133755484,1.5888748035566795,-0.6965322603667309,-1.6872006706749711,-0.7259618640824617,-1.7578819294541226
28,-0.3387325883129569,0.7308331614699132,-1.70863337364785,-1.325951258755044,1.1532272620558464,-0.6965322603667309,-1.6801978876415329,0.6964151793740917,-0.9221931218741433
29,1.7840475324622527,1.0499432776547772,0.7847660702791105,0.010446667071117393,0.20808966470907148,-0.6965322603667309,-1.1651753464868093,1.784880330863602,-0.5955169274456322
30,0.7167125074836481,2.008047828926791,-0.33348101029734356,0.37501665581311955,-1.138829190174781,-0.6965322603667309,-0.7255388350205545,1.2888320370553588,-0.5649753024685766
31,-0.32470256200957515,-1.3749623921103982,-0.5861316649989544,-0.5342428126523061,-1.8688070312458325,-0.6965322603667309,-1.3636547798230736,-0.5263032728739128,-1.6569792798542962
32,-0.7734724633907569,1.5212086763297323,1.3423883060941386,0.6438747243466687,-0.411179776727351,-0.6965322603667309,-1.2354963442643594,1.2888320370553588,-1.1169691170333815
33,-1.4180969116908158,1.3067688049514852,1.002527809251657,-0.32049654947282735,0.3805816530943561,1.3874265028702502,-0.21435181410524495,0.14582282366030916,-0.09561812116399691
34,-0.3995770809932299,1.0499432776547772,0.7847660702791105,-1.2598303549248266,-1.5004519375083354,-0.6965322603667309,-1.3776688379789868,1.9554717124756793,-1.0605394222973588
35,0.8599332839929278,-0.2949058068204084,0.007228538217709713,-1.5478847010411376,1.2765434870906847,1.3874265028702502,-1.1600750298054872,-0.14898091211254688,-0.9594682770203745
36,0.3724681394865986,0.31152828964597196,-1.3479649159477685,-1.3605604739993933,2.115677407736992,1.3874265028702502,-1.397381009001208,1.2867279410305072,-1.2193776980288384
37,0.23714399426571767,-0.2949058068204084,-1.406313696903938,0.11972897143545856,-0.18513530605971124,-0.6965322603667309,-1.0098385076135645,-0.7254276696005512,-0.8626296762670508
38,1.106074605958697,-0.2949058068204084,0.6519417996662129,-0.3470905633752274,2.2932442088655707,-0.6965322603667309,-0.8075507338810872,0.3712729035785463,-1.0345093164272017
39,-0.23143713483155032,-0.2949058068204084,0.9159454875201009,0.5955568427825993,-0.6808707761640356,1.3874265028702502,-0.44273710528106297,-0.5267065492527858,-0.7323264268034451
40,-0.527187435811429,0.7308331614699132,-1.646627846815919,0.19384326492836088,0.480416405006938,-0.6965322603667309,-0.8544601999460874,0.08801014370532421,-0.8848669847524586
41,-1.986671241248383,0.7308331614699132,0.14918176577452802,0.670962916061577,-0.6511118474529477,-0.6965322603667309,-1.4374132171444263,-1.6945817446260587,-1.2236720797367173
42,-0.6496743876705074,1.0499432776547772,-0.5349156369027908,-1.1914373189936025,0.8556553507694217,1.617557403958199,-1.3236961617248564,1.7413604271988044,-1.0252464625131343
43,0.39986943558953214,1.0499432776547772,-1.0100660638273486,-0.41261282022166085,-0.5857724591354151,-0.6965322603667309,-0.3196956254425133,0.5342429839592128,-0.4365216891738446
44,1.498065579342673,-1.3749623921103982,-1.5854364420596643,-0.9488078891630611,1.0597056875076167,-0.6965322603667309,-0.8821623797858823,1.519579165379801,-0.8119412977571301
45,-1.0918885564804142,0.31152828964597196,-0.38334530891058516,0.7161163941875084,0.19660221217563925,-0.6965322603667309,-0.7716643630495128,1.565328343102769,-0.6167165373264238
46,0.49583893515606714,0.31152828964597196,-1.5250137329333444,2.2750502416240814,0.8402463897366899,-0.6965322603667309,-0.15655264983176329,0.3712729035785463,-0.24037371589151932
47,-0.6673864811856975,0.7308331614699132,-0.43353275354807397,0.16228702635643785,-0.08332895547125571,-0.6965322603667309,-0.8368546699433997,0.5886306035710335,-0.9564356384811201
48,0.9156525754464069,-0.2949058068204084,1.5087202298247924,-0.29203941638828795,-0.7159643109162591,1.617557403958199,-0.9613392993217699,-1.7782781479146723,-1.3716796010582206
49,-0.12879059948896476,0.31152828964597196,1.4258386801010179,1.2669299221903325,0.8180445180478486,1.3874265028702502,-0.6947516067514525,-2.216021151341341,-1.2190310191191205
50,0.2191119979068087,0.31152828964597196,0.4721171710189961,-2.031626442771613,-0.3498092253529092,-0.6965322603667309,-1.3935074487738308,0.3716040845433434,-1.1064908381235403
51,1.5739278513285337,1.3067688049514852,0.7406786060827132,0.3896082971193219,-0.6667085549768453,-0.6965322603667309,-0.9952394170877414,0.4303674816501558,-0.9410530137827041
